Timestamp,Load Index,StackTempMbus,StackO2Mbus,SteamPrMbus,SteamTempMbus,Gas Pressure (After PRV),Gas Flow,Fuel flow %,Air flow %,TStack_minus_TSteam
2026-01-30 4:16:00,64,203.7,3.5,8.6,177.9,157.8966217,78.62107086,22.39999962,19.80000114,25.8
2026-01-30 4:17:00,62,202.5,4,8.6,178.2,157.199234,70.3638382,21.89999962,18.89999962,24.3
2026-01-30 4:18:00,,201.5,4.1,8.6,178.2,,68.79083252,,,23.3
2026-01-30 4:19:00,64,200.1,4.2,8.5,177.5,157.9621887,76.02581787,22.5,20.80000114,22.6
2026-01-30 4:20:00,80,200.2,3.4,8.3,176.6,153.7659149,107.5777283,27.60000038,29.70000076,23.6
2026-01-30 4:21:00,71,202.2,2.9,8.4,177.2,155.2381744,101.3691559,24.89999962,24.60000038,25
2026-01-30 4:22:00,67,204.1,3.5,8.5,177.9,157.7177887,80.71562958,23.60000038,21.89999962,26.2
2026-01-30 4:23:00,,203.8,3.7,8.6,178,,75.26226807,,,25.8
2026-01-30 4:24:00,62,202.5,4,8.6,178.1,157.1575165,71.4361496,22,19,24.4
2026-01-30 4:25:00,62,201.5,4.1,8.6,178.1,157.0323334,70.29707336,21.89999962,18.89999962,23.4
2026-01-30 4:26:00,81,200.7,4,8.4,177.4,153.7837982,79.50563049,28,30.39999962,23.3
2026-01-30 4:27:00,77,202.8,2.9,8.4,177.3,153.9506836,100.8976669,26.89999962,27.89999962,25.5
2026-01-30 4:28:00,,204.2,3.2,8.5,177.7,,87.14533997,,,26.5
2026-01-30 4:29:00,66,204.2,3.6,8.6,178,156.0965118,76.82275391,23,21.10000038,26.2
2026-01-30 4:30:00,64,203.6,3.8,8.6,178.1,156.1501617,73.91040039,22.5,20,25.5
2026-01-30 4:31:00,62,202.6,3.9,8.6,178.1,157.8131714,71.85756683,21.89999962,18.89999962,24.5
2026-01-30 4:32:00,65,200.9,4,8.4,177.5,157.3005676,79.01745605,23,21.80000114,23.4
2026-01-30 4:33:00,,201,3.3,8.3,176.8,,107.6403122,,,24.2
2026-01-30 4:34:00,72,203.5,3.2,8.5,177.6,156.0190277,89.31917572,25.20000076,24.70000076,25.9
2026-01-30 4:35:00,68,204.1,3.4,8.5,177.9,157.1932678,81.62939453,23.80000114,22.30000114,26.2
2026-01-30 4:36:00,64,203.8,3.7,8.6,178,156.9608002,76.25948334,22.39999962,19.70000076,25.8
2026-01-30 4:37:00,63,202.2,4,8.6,178.1,156.2455292,70.99804688,22.10000038,19.10000038,24.1
2026-01-30 4:38:00,,201.4,4.1,8.6,178.1,,70.06759644,,,23.3
2026-01-30 4:39:00,82,201.5,3,8.3,176.9,154.3262177,111.2995377,28.5,30.80000114,24.6
2026-01-30 4:40:00,75,203.4,3,8.4,177.4,156.5793304,95.12719727,26,26.20000076,26
2026-01-30 4:41:00,66,204.3,3.3,8.5,177.8,157.3184357,84.41657257,23.20000076,21.39999962,26.5
2026-01-30 4:42:00,64,203.7,3.8,8.6,178.1,157.7297211,73.74350739,22.5,19.89999962,25.6
2026-01-30 4:43:00,,202.8,3.9,8.6,178.2,,71.23170471,,,24.6
2026-01-30 4:44:00,65,201.2,4,8.5,177.5,158.4390411,77.46530914,22.80000114,21.30000114,23.7
2026-01-30 4:45:00,79,201.2,3.3,8.2,176.6,153.0327606,107.5360031,27.5,30,24.6
2026-01-30 4:46:00,72,203,2.8,8.4,177.2,155.0534058,103.0506439,25,24.5,25.8
2026-01-30 4:47:00,67,204.8,3.4,8.6,177.9,155.8044434,79.7935257,23.60000038,21.89999962,26.9
2026-01-30 4:48:00,,204.3,3.7,8.6,178.1,,74.56547546,,,26.2
2026-01-30 4:49:00,,,,,,,,,,
2026-01-30 4:50:00,62,202.5,4,8.6,178.2,158.3019409,70.00917816,21.80000114,18.80000114,24.3
2026-01-30 4:51:00,62,201.5,4.2,8.6,178.2,155.1487732,69.4250412,21.70000076,18.70000076,23.3
2026-01-30 4:52:00,81,200.7,3.8,8.4,177.1,151.9181213,88.67662811,28.10000038,30.5,23.6
2026-01-30 4:53:00,74,203.2,3,8.5,177.5,153.9983826,92.99925995,25.80000114,25.89999962,25.7
2026-01-30 4:54:00,,204.1,3.4,8.5,177.9,,81.74622345,,,26.2
2026-01-30 4:55:00,63,203.5,3.8,8.6,178.1,156.6985474,72.39997864,22.39999962,19.5,25.4
2026-01-30 4:56:00,62,202.6,4,8.6,178.2,156.0309601,70.26369476,21.80000114,18.80000114,24.4
2026-01-30 4:57:00,60,201.6,4.2,8.6,178.2,156.9488831,68.26093292,21.20000076,18.10000038,23.4
2026-01-30 4:58:00,68,199.9,4,8.4,177.2,155.142807,84.30809021,23.89999962,23.70000076,22.7
2026-01-30 4:59:00,,200.5,3.2,8.3,176.9,,107.9115219,,,23.6
2026-01-30 5:00:00,70,203,3.3,8.5,177.7,155.8878937,86.11475372,24.60000038,23.89999962,25.3
2026-01-30 5:01:00,66,203.4,3.6,8.5,177.9,155.3216248,78.14958954,23.20000076,21.30000114,25.5
2026-01-30 5:02:00,62,203,3.8,8.6,178.1,158.433075,72.79636383,21.70000076,18.70000076,24.9
2026-01-30 5:03:00,61,201.3,4.3,8.6,178.2,156.2514954,67.68096161,21.5,18.30000114,23.1
2026-01-30 5:04:00,,200.4,4.5,8.6,178.2,,65.39447021,,,22.2
2026-01-30 5:05:00,78,199.9,3.5,8.3,176.9,152.3949738,103.5888825,27.10000038,28.80000114,23
2026-01-30 5:06:00,73,201.3,3.3,8.4,177.5,156.7760315,90.60428619,25.39999962,25.10000038,23.8
2026-01-30 5:07:00,64,202.3,3.5,8.5,177.8,156.3647461,80.59462738,22.5,20.10000038,24.5
2026-01-30 5:08:00,62,201.7,4,8.6,178.1,158.4807587,69.91320801,21.89999962,18.70000076,23.6
2026-01-30 5:09:00,,200.9,4.2,8.6,178.2,,67.2929306,,,22.7
2026-01-30 5:10:00,59,199.6,4.5,8.6,178.2,157.598587,65.02312469,21,17.80000114,21.4
2026-01-30 5:11:00,65,198.8,4.3,8.4,177.4,152.1386719,77.57796478,22.70000076,21.5,21.4
2026-01-30 5:12:00,73,199.2,3.4,8.3,176.9,154.6898041,104.4484024,25.30000114,25.10000038,22.3
2026-01-30 5:13:00,67,201.8,3.5,8.5,177.8,156.4839478,79.49311066,23.5,21.70000076,24
2026-01-30 5:14:00,,201.8,3.8,8.6,178,,72.8506012,,,23.8
2026-01-30 5:15:00,61,200.8,4.2,8.6,178.2,156.7640991,67.81031036,21.5,18.39999962,22.6
2026-01-30 5:16:00,59,200,4.4,8.6,178.2,157.2230682,65.04399109,21,18,21.8
2026-01-30 5:17:00,58,199.1,4.7,8.6,178.3,158.9814606,63.07877731,20.60000038,17.60000038,20.8
2026-01-30 5:18:00,72,198,4,8.3,176.9,154.3321686,91.61401367,25,25.80000114,21.1
2026-01-30 5:19:00,,199.2,3.3,8.4,177.1,,98.17723846,,,22.1
2026-01-30 5:20:00,66,201.3,3.6,8.5,177.8,155.9653931,78.40410614,23.39999962,21.39999962,23.5
2026-01-30 5:21:00,63,201.4,3.9,8.6,178,158.0873566,71.82000732,22.10000038,19.30000114,23.4
2026-01-30 5:22:00,60,200.7,4.1,8.6,178.1,158.05159,68.19834137,21.20000076,18.10000038,22.6
2026-01-30 5:23:00,59,199.2,4.5,8.6,178.2,156.8117828,65.36109161,21,17.89999962,21
2026-01-30 5:24:00,,198.5,4.7,8.6,178.2,,63.84233093,,,20.3
2026-01-30 5:25:00,75,198,3.8,8.3,176.7,155.6911926,96.34972382,26,26.70000076,21.3
2026-01-30 5:26:00,77,199.7,3.1,8.4,177.1,156.0607605,100.6264572,26.89999962,27.70000076,22.6
2026-01-30 5:27:00,65,201.5,3.3,8.5,177.6,156.7700653,86.13143921,23,21,23.9
2026-01-30 5:28:00,62,201.8,3.9,8.6,178,156.6687317,70.86452484,21.89999962,19,23.8
2026-01-30 5:29:00,,201,4.1,8.6,178.2,,67.61837769,,,22.8
2026-01-30 5:30:00,,,,,,,,,,
2026-01-30 5:31:00,59,199.7,4.5,8.6,178.2,157.8906555,64.52661133,20.89999962,17.70000076,21.5
2026-01-30 5:32:00,58,198.9,4.8,8.6,178.2,157.1575165,63.16222382,20.60000038,17.5,20.7
2026-01-30 5:33:00,70,198.1,4.9,8.6,178,153.2950287,62.84095001,24.60000038,24.39999962,20.1
2026-01-30 5:34:00,73,199.9,3.7,8.5,177.7,154.7017212,80.74900818,25.30000114,25.30000114,22.2
2026-01-30 5:35:00,,,,,,,,,,
2026-01-30 5:36:00,63,200.3,4,8.6,178,158.0039063,71.2150116,22.10000038,19.10000038,22.3
2026-01-30 5:37:00,61,199.7,4.2,8.6,178,156.8296661,68.35689545,21.5,18.5,21.7
2026-01-30 5:38:00,65,199.1,4.4,8.6,178.1,155.2381744,66.45426941,22.70000076,21.39999962,21
2026-01-30 5:39:00,78,199,3.4,8.3,176.9,152.9135437,103.5721893,27.20000076,28.70000076,22.1
2026-01-30 5:40:00,,200.6,3.3,8.4,177.4,,89.86159515,,,23.2
2026-01-30 5:41:00,65,201.6,3.7,8.5,177.9,157.0680847,75.11206055,22.80000114,20.39999962,23.7
2026-01-30 5:42:00,63,201.2,3.9,8.6,178,158.0098724,71.01056671,22,18.89999962,23.2
2026-01-30 5:43:00,60,200.6,4.1,8.6,178.1,157.4495697,68.46538544,21.30000114,18.30000114,22.5
2026-01-30 5:44:00,62,199,4.4,8.5,177.5,157.4257355,72.29149628,21.89999962,19.20000076,21.5
2026-01-30 5:45:00,,198.9,3.6,8.3,176.6,,100.3469162,,,22.3
2026-01-30 5:46:00,74,201.7,3.1,8.4,177.4,155.589859,92.47770691,25.60000038,25.70000076,24.3
2026-01-30 5:47:00,68,202.8,3.4,8.5,177.7,154.3679352,82.27194977,24,22.60000038,25.1
2026-01-30 5:48:00,63,202.8,3.7,8.5,177.9,158.8681946,76.77685547,22.20000076,19.39999962,24.9
2026-01-30 5:49:00,62,201.5,4,8.6,178.1,157.6760712,70.33045197,21.80000114,18.80000114,23.4
2026-01-30 5:50:00,,200.6,4.2,8.6,178.1,,68.15245056,,,22.5
2026-01-30 5:51:00,61,199.4,4.4,8.5,177.8,156.5197144,69.02030945,21.39999962,18.5,21.6
2026-01-30 5:52:00,74,199.1,3.7,8.3,176.8,152.019455,97.07989502,25.89999962,26.70000076,22.3
2026-01-30 5:53:00,72,200.5,3,8.3,177,155.5302582,104.2314377,25.20000076,24.89999962,23.5
2026-01-30 5:54:00,68,203.1,3.5,8.5,177.8,155.4289246,81.40825653,23.70000076,22.30000114,25.3
2026-01-30 5:55:00,,202.9,3.7,8.6,178,,74.93681335,,,24.9
2026-01-30 5:56:00,62,201.8,4,8.6,178.1,157.4555359,70.9938736,21.89999962,19,23.7
2026-01-30 5:57:00,62,200.9,4.2,8.6,178.1,157.3661194,69.1162796,21.70000076,18.60000038,22.8
2026-01-30 5:58:00,74,200.2,4.3,8.5,177.9,154.8507538,69.60445404,25.80000114,26.60000038,22.3
2026-01-30 5:59:00,80,201.1,3,8.3,177,153.4619141,105.6500626,27.60000038,29,24.1
2026-01-30 6:00:00,,202.9,3.1,8.5,177.5,,89.59455872,,,25.4
2026-01-30 6:01:00,65,203.6,3.7,8.6,178,155.273941,76.55154419,23,20.80000114,25.6
2026-01-30 6:02:00,63,203,3.9,8.6,178.1,157.330368,72.6628418,22.30000114,19.5,24.9
2026-01-30 6:03:00,61,202.1,4.1,8.6,178.1,156.1084442,69.98414612,21.5,18.5,24
2026-01-30 6:04:00,60,200.3,4.4,8.6,178.2,156.7939148,66.36248016,21.20000076,18.20000076,22.1
2026-01-30 6:05:00,,199.6,4.2,8.4,177.4,,79.25945282,,,22.2
2026-01-30 6:06:00,80,200.9,3,8.3,177,152.0552216,107.0394821,27.80000114,29.70000076,23.9
2026-01-30 6:07:00,72,202.7,3.1,8.5,177.5,157.0025177,90.41652679,25.30000114,25.10000038,25.2
2026-01-30 6:08:00,64,203.5,3.4,8.5,177.9,155.7507935,80.99101257,22.60000038,20,25.6
2026-01-30 6:09:00,63,202.6,3.9,8.6,178.1,157.7118378,70.64338684,22.10000038,19,24.5
2026-01-30 6:10:00,,201.6,4.1,8.6,178.2,,68.59055328,,,23.4
2026-01-30 6:11:00,61,200.2,4.4,8.6,178.2,157.53302,68.06065369,21.39999962,18.39999962,22
2026-01-30 6:12:00,60,199.5,4.5,8.6,178,153.2234955,66.90489197,21.30000114,18.30000114,21.5
2026-01-30 6:13:00,82,199,3.9,8.3,177,152.1446228,91.24266815,28.30000114,30.89999962,22
2026-01-30 6:14:00,74,202.3,3,8.4,177.4,155.5183411,93.81705475,25.80000114,25.89999962,24.9
2026-01-30 6:15:00,,203.3,3.3,8.5,177.8,,82.40546417,,,25.5
2026-01-30 6:16:00,64,203.1,3.8,8.6,178.1,158.433075,73.62667847,22.39999962,19.70000076,25
2026-01-30 6:17:00,62,202.2,4,8.6,178.1,156.4004974,70.48066711,21.89999962,19,24.1
2026-01-30 6:18:00,60,201.4,4.2,8.6,178.2,156.7760315,68.39444733,21.30000114,18.30000114,23.2
2026-01-30 6:19:00,67,199.7,4.2,8.4,177.3,154.3560181,81.34983826,23.39999962,22.70000076,22.4
2026-01-30 6:20:00,,200.1,3.3,8.3,176.6,,109.096489,,,23.5
2026-01-30 6:21:00,72,203,3.1,8.5,177.6,155.9176941,89.40263367,25.10000038,24.89999962,25.4
2026-01-30 6:22:00,67,203.6,3.4,8.5,177.8,157.8787384,80.32759857,23.60000038,22.10000038,25.8
2026-01-30 6:23:00,63,203.3,3.7,8.6,178,157.264801,74.56547546,22.10000038,19.20000076,25.3
2026-01-30 6:24:00,62,201.6,4.1,8.6,178.1,157.2171173,69.34993744,21.80000114,18.80000114,23.5
2026-01-30 6:25:00,,200.7,4.2,8.6,178.1,,68.61141205,,,22.6
2026-01-30 6:26:00,,,,,,,,,,
2026-01-30 6:27:00,66,199.6,4.2,8.4,177.4,156.036911,77.90341187,23,21.60000038,22.2
2026-01-30 6:28:00,80,199.9,3.3,8.3,176.7,155.0832062,108.1284866,27.89999962,30.10000038,23.2
2026-01-30 6:29:00,70,201.7,3,8.4,177.3,156.5495148,95.89492798,24.30000114,23.60000038,24.4
2026-01-30 6:30:00,66,203.3,3.6,8.5,177.9,158.0575562,78.2246933,23.30000114,21.5,25.4
2026-01-30 6:31:00,,202.9,3.8,8.6,178,,74.50705719,,,24.9
2026-01-30 6:32:00,63,201.8,4,8.6,178.1,158.0992737,71.74491119,22.10000038,19.20000076,23.7
2026-01-30 6:33:00,62,200.9,4.1,8.5,177.9,153.7301483,70.40556335,21.89999962,18.89999962,23
2026-01-30 6:34:00,85,200.5,3.7,8.3,176.9,151.4055176,96.14527893,29.30000114,32.90000153,23.6
2026-01-30 6:35:00,77,204,2.7,8.4,177.3,153.7420807,99.8921051,26.89999962,27.80000114,26.7
2026-01-30 6:36:00,,205.3,3.1,8.5,177.7,,87.39151764,,,27.6
2026-01-30 6:37:00,65,204.9,3.7,8.6,178,157.8847046,76.20940399,22.89999962,20.70000076,26.9
2026-01-30 6:38:00,64,204,3.9,8.6,178.1,156.6627808,73.53905487,22.39999962,19.70000076,25.9
2026-01-30 6:39:00,62,203,4.1,8.6,178.1,157.5866699,71.64477539,21.80000114,18.80000114,24.9
2026-01-30 6:40:00,71,201.2,3.8,8.4,177.1,153.6347809,90.03683472,24.80000114,24.89999962,24.1
2026-01-30 6:41:00,,201.9,3,8.3,176.8,,113.2897797,,,25.1
2026-01-30 6:42:00,72,204.5,3,8.5,177.6,155.8700104,90.76284027,25.30000114,24.89999962,26.9
2026-01-30 6:43:00,68,205,3.4,8.5,177.9,158.5701752,82.32201385,24,22.70000076,27.1
2026-01-30 6:44:00,64,204.7,3.7,8.6,178,157.9919891,77.12734222,22.5,20,26.7
2026-01-30 6:45:00,63,202.9,4,8.6,178.2,156.6627808,70.91876984,22.10000038,19,24.7
2026-01-30 6:46:00,,202,4.2,8.6,178.2,,68.63645172,,,23.8
2026-01-30 6:47:00,73,200.7,3.8,8.4,177,155.7627106,91.76422119,25.30000114,25.70000076,23.7
2026-01-30 6:48:00,82,201.6,3,8.3,176.9,155.387207,110.5651856,28.30000114,30.70000076,24.7
2026-01-30 6:49:00,69,203.5,3,8.4,177.5,157.2350006,94.3553009,24.10000038,23,26
2026-01-30 6:50:00,65,204.3,3.6,8.6,178.1,155.9355774,76.77685547,22.89999962,20.80000114,26.2
2026-01-30 6:51:00,,203.6,3.8,8.6,178.1,,72.93822479,,,25.5
2026-01-30 6:52:00,62,202.1,4.1,8.6,178.2,156.6091309,69.94242096,21.80000114,18.70000076,23.9
2026-01-30 6:53:00,62,201.1,4.2,8.5,177.8,152.6810761,72.38746643,22,19.30000114,23.3
2026-01-30 6:54:00,81,200.8,3.5,8.3,176.8,151.8346863,100.7933655,28.20000076,30.20000076,24
2026-01-30 6:55:00,74,204.2,3,8.5,177.6,156.3945465,92.79481506,25.60000038,25.70000076,26.6
2026-01-30 6:56:00,,204.8,3.4,8.5,177.9,,82.19267273,,,26.9
2026-01-30 6:57:00,64,204.1,3.8,8.6,178.1,155.2560577,73.61415863,22.39999962,19.89999962,26
2026-01-30 6:58:00,62,203.1,4,8.6,178.2,157.7058716,71.348526,22,18.89999962,24.9
2026-01-30 6:59:00,60,202.1,4.2,8.6,178.2,157.735672,68.76579285,21.30000114,18.30000114,23.9
2026-01-30 7:00:00,62,200.3,4.4,8.5,177.8,156.168045,71.51125336,21.89999962,19.10000038,22.5
2026-01-30 7:01:00,,200,3.6,8.3,176.8,,102.0075302,,,23.2
2026-01-30 7:02:00,74,202.7,3.1,8.4,177.5,155.1606903,92.68215179,25.60000038,25.60000038,25.2
2026-01-30 7:03:00,68,203.6,3.4,8.5,177.8,156.6627808,82.15094757,23.89999962,22.60000038,25.8
2026-01-30 7:04:00,63,203.6,3.7,8.6,178,157.4078522,75.89647675,22.10000038,19.20000076,25.6
2026-01-30 7:05:00,61,202,4.1,8.6,178.2,157.53302,69.1830368,21.70000076,18.5,23.8
2026-01-30 7:06:00,,201,4.4,8.6,178.2,,66.75468445,,,22.8
2026-01-30 7:07:00,,,,,,,,,,
2026-01-30 7:08:00,66,199.7,4.2,8.4,177.3,153.9685669,81.39156342,23.30000114,22.20000076,22.4
2026-01-30 7:09:00,81,200.1,3.4,8.3,176.7,154.7136383,109.1006622,28,30.39999962,23.4
2026-01-30 7:10:00,69,202,3,8.4,177.3,156.4124298,96.75862122,24.20000076,23.10000038,24.7
2026-01-30 7:11:00,65,203.4,3.7,8.6,178,157.7177887,75.78382111,22.80000114,20.5,25.4
2026-01-30 7:12:00,,202.8,3.9,8.6,178.2,,70.73934937,,,24.6
2026-01-30 7:13:00,60,201.3,4.3,8.6,178.2,156.6091309,66.87151337,21.30000114,18.20000076,23.1
2026-01-30 7:14:00,59,200.3,4.5,8.6,178.2,157.4316864,65.58223724,21,18,22.1
2026-01-30 7:15:00,77,199.5,4.5,8.5,177.6,153.694397,73.07591248,26.80000114,28.5,21.9
2026-01-30 7:16:00,74,201,3.2,8.4,177.4,154.0401001,94.02985382,25.80000114,25.80000114,23.6
2026-01-30 7:17:00,,202.2,3.5,8.5,177.7,,82.60157013,,,24.5
2026-01-30 7:18:00,64,202.1,3.9,8.6,178,157.3422852,73.50150299,22.39999962,19.80000114,24.1
2026-01-30 7:19:00,62,201.4,4,8.6,178.1,158.1112061,71.13990784,21.89999962,19,23.3
2026-01-30 7:20:00,61,200.7,4.2,8.6,178.1,157.9562225,69.3707962,21.5,18.5,22.6
2026-01-30 7:21:00,65,199.3,4.2,8.4,177.4,157.2946014,77.67392731,22.70000076,21.20000076,21.9
2026-01-30 7:22:00,,199.6,3.4,8.3,176.6,,106.1716156,,,23
2026-01-30 7:23:00,72,202.3,3.3,8.4,177.5,155.7984772,91.78925323,25.20000076,24.89999962,24.8
2026-01-30 7:24:00,68,203.1,3.6,8.5,177.8,157.1396179,82.91449738,23.80000114,22.60000038,25.3
2026-01-30 7:25:00,63,203,3.9,8.5,177.9,157.336319,78.28727722,22.30000114,19.60000038,25.1
2026-01-30 7:26:00,62,201.6,4.2,8.6,178.1,155.9057617,73.30539703,22,19,23.5
2026-01-30 7:27:00,,200.8,4.4,8.6,178.1,,71.09818268,,,22.7
2026-01-30 7:28:00,67,199.5,4.3,8.4,177.2,153.62883,85.39709473,23.60000038,22.70000076,22.3
2026-01-30 7:29:00,82,200,3.4,8.3,176.6,154.8149872,115.0338516,28.30000114,31.20000076,23.4
2026-01-30 7:30:00,71,201.9,3.3,8.4,177.2,156.0071106,101.719635,24.60000038,24,24.7
2026-01-30 7:31:00,67,203.4,3.9,8.5,177.9,155.6077423,83.54870605,23.5,22,25.5
2026-01-30 7:32:00,,203,4.1,8.6,178,,78.48755646,,,25
2026-01-30 7:33:00,63,201.7,4.4,8.6,178.1,156.5077972,75.57936859,22.10000038,19.20000076,23.6
2026-01-30 7:34:00,62,200.8,4.5,8.6,178.1,154.1891174,75.07033539,22,19.10000038,22.7
2026-01-30 7:35:00,82,200.1,4.3,8.4,177.2,152.3890228,90.17034912,28.20000076,31.70000076,22.9
2026-01-30 7:36:00,78,202.5,3.3,8.4,177.2,153.897049,108.5957947,27.10000038,28.20000076,25.3
2026-01-30 7:37:00,,203.9,3.6,8.5,177.6,,94.98950958,,,26.3
2026-01-30 7:38:00,66,203.8,4.2,8.6,178,157.1455689,82.15929413,23.10000038,21.10000038,25.8
2026-01-30 7:39:00,64,203.1,4.3,8.6,178.1,156.4481812,79.24694061,22.5,20,25
2026-01-30 7:40:00,68,202.1,4.5,8.6,178.1,154.2427673,76.55989075,23.80000114,23.10000038,24
2026-01-30 7:41:00,81,201.4,3.7,8.3,176.9,151.3518677,113.7487412,27.89999962,30.10000038,24.5
2026-01-30 7:42:00,,202.7,3.6,8.4,177.5,,100.9310455,,,25.2
2026-01-30 7:43:00,68,203.5,4,8.5,177.9,155.6852264,87.11196136,23.89999962,22.39999962,25.6
2026-01-30 7:44:00,66,203.2,4.3,8.6,178,154.5050354,81.9047699,23,21.10000038,25.2
2026-01-30 7:45:00,63,202.5,4.4,8.6,178.1,153.2175446,78.7003479,22.10000038,19.20000076,24.4
2026-01-30 7:46:00,62,200.7,4.7,8.6,178.2,154.7315216,74.40692139,21.80000114,18.70000076,22.5
2026-01-30 7:47:00,,199.9,4.5,8.4,177.4,,87.0243454,,,22.5
2026-01-30 7:48:00,,,,,,,,,,
2026-01-30 7:49:00,79,201.3,3.5,8.4,177.1,142.9772034,8.6118927,27.5,28.80000114,24.2
2026-01-30 7:50:00,73,202.8,3.7,8.5,177.6,195.6273041,84.16205597,25.39999962,25.20000076,25.2
2026-01-30 7:51:00,0,202.5,5.2,8.3,176.8,197.0399628,0,1.5,1.5,25.7
2026-01-30 7:52:00,0,195.4,12.1,7.7,174.1,198.0175018,0,1.5,1.5,21.3
2026-01-30 7:53:00,,191.5,13.5,7.2,171.5,,0,,,20
2026-01-30 7:54:00,0,186.1,14.5,6.7,169.1,200.3242493,0,1.5,1.5,17
2026-01-30 7:55:00,0,182.8,14.8,6.5,167.9,202.18396,0,1.5,1.5,14.9
2026-01-30 7:56:00,0,179.7,15,6.3,166.7,203.078064,0,1.5,5.4000001,13
2026-01-30 7:57:00,0,172.8,15.3,5.7,163.5,201.2064362,0,4.0999999,72.59999847,9.3
2026-01-30 7:58:00,,169.7,9.7,5.5,162.3,,133.6178589,,,7.4
2026-01-30 7:59:00,100,186.8,1.9,6.1,165.7,153.4738464,161.1266785,34.10000229,45.90000153,21.1
2026-01-30 8:00:00,100,194.6,1.3,6.4,167.3,153.8493652,158.9653626,34.10000229,45.90000153,27.3
2026-01-30 8:01:00,100,200.9,1,6.7,168.9,153.5870972,158.7275238,34.10000229,45.90000153,32
2026-01-30 8:02:00,100,210.5,0.8,7.3,172.2,154.7792206,157.5717773,34.10000229,45.90000153,38.3
2026-01-30 8:03:00,,213.8,0.9,7.7,173.8,,137.368866,,,40
2026-01-30 8:04:00,76,215,2.2,8,175.3,156.2753296,98.77807617,26.60000038,27.30000114,39.7
2026-01-30 8:05:00,71,213.5,2.8,8.1,175.8,158.8205109,87.19541168,24.70000076,24.10000038,37.7
2026-01-30 8:06:00,64,211.3,3.4,8.2,176.2,157.1932678,79.2302475,22.5,20,35.1
2026-01-30 8:07:00,62,206.6,3.9,8.3,176.7,158.2900085,70.55158997,22,19,29.9
2026-01-30 8:08:00,,204.5,4.1,8.3,176.8,,68.66148376,,,27.7
2026-01-30 8:09:00,76,202.3,3.4,8.1,175.7,152.7287598,99.34552002,26.39999962,27.80000114,26.6
2026-01-30 8:10:00,72,202.9,3.2,8.2,176.4,157.986023,90.08273315,25.20000076,24.89999962,26.5
2026-01-30 8:11:00,62,203.2,3.5,8.3,176.9,157.8727875,78.53344727,22,19,26.3
2026-01-30 8:12:00,60,201.5,4.1,8.4,177.4,158.0217896,66.43758392,21.30000114,18.30000114,24.1
2026-01-30 8:13:00,,200.3,4.4,8.5,177.5,,64.67681122,,,22.8
2026-01-30 8:14:00,,,,,,,,,,
2026-01-30 8:15:00,58,198.6,4.7,8.5,177.6,157.8072205,63.03705215,20.5,17.39999962,21
2026-01-30 8:16:00,59,197.7,4.7,8.4,177.2,153.2354279,66.48347473,20.89999962,18.20000076,20.5
2026-01-30 8:17:00,72,197.4,3.8,8.2,176.2,153.5393982,93.90885162,25.20000076,24.89999962,21.2
2026-01-30 8:18:00,67,199.9,3.8,8.5,177.5,157.6760712,72.92987823,23.39999962,21.60000038,22.4
2026-01-30 8:19:00,,,,,,,,,,
2026-01-30 8:20:00,60,199,4.3,8.5,177.8,157.9562225,66.11630249,21.20000076,18,21.2
2026-01-30 8:21:00,59,198.2,4.5,8.5,177.8,156.6389313,63.74219131,20.80000114,17.70000076,20.4
2026-01-30 8:22:00,61,197.5,4.7,8.5,177.9,157.0382843,62.85763931,21.5,18.80000114,19.6
2026-01-30 8:23:00,75,196.8,3.7,8.2,176.3,154.4573517,97.62231445,26,27.20000076,20.5
2026-01-30 8:24:00,,198.5,3.3,8.3,176.9,,93.62930298,,,21.6
2026-01-30 8:25:00,66,200.3,3.6,8.5,177.5,157.401886,77.46948242,23.10000038,21.10000038,22.8
2026-01-30 8:26:00,63,200.3,3.8,8.5,177.7,158.4032745,72.19136047,22.20000076,19.20000076,22.6
2026-01-30 8:27:00,59,199.8,4.1,8.5,177.8,158.7191773,68.34438324,21,18,22
2026-01-30 8:28:00,58,198.3,4.5,8.6,178,156.5972138,63.95915604,20.70000076,17.60000038,20.3
2026-01-30 8:29:00,,197.5,4.6,8.5,177.6,,66.20392609,,,19.9
2026-01-30 8:30:00,74,197.8,3.5,8.4,177.1,153.2056122,92.99091339,25.70000076,25.80000114,20.7
2026-01-30 8:31:00,67,199.1,3.6,8.5,177.5,157.6462708,80.24414825,23.60000038,22.10000038,21.6
2026-01-30 8:32:00,60,199.5,3.8,8.5,177.8,157.5807037,72.00777435,21.20000076,18.10000038,21.7
2026-01-30 8:33:00,58,198.5,4.4,8.6,178.1,158.2065735,63.18308258,20.5,17.5,20.4
2026-01-30 8:34:00,,197.6,4.7,8.6,178.2,,60.47100449,,,19.4
2026-01-30 8:35:00,56,196.4,5,8.6,178.2,157.5389862,58.60593414,19.80000114,16.60000038,18.2
2026-01-30 8:36:00,57,195.7,5.1,8.5,177.7,154.1950836,62.46125793,20.10000038,17.39999962,18
2026-01-30 8:37:00,72,195.5,4.1,8.3,176.6,154.6421204,91.53474426,25.20000076,24.89999962,18.9
2026-01-30 8:38:00,67,198.4,3.6,8.4,177.5,157.598587,79.98962402,23.5,21.70000076,20.9
2026-01-30 8:39:00,,198.9,3.8,8.5,177.7,,73.57660675,,,21.2
